timestamp,season,demand_kwh,pv_production_kwh,price_buy_eur_kwh,price_sell_eur_kwh,p_bess_ch_kw,p_bess_dis_kw,bess_soc_kwh,p_pv_used_kw,p_pv_curtailed_kw,p_grid_buy_kw,p_grid_sell_kw,p_ely_kw,p_fc_kw,tank_mass_kg,p_pv_to_load_kw,p_pv_to_bess_kw,p_pv_to_ely_kw,p_pv_to_grid_kw,p_grid_to_load_kw,p_grid_to_bess_kw,bess_charged_kwh,bess_discharged_kwh,pv_used_kwh,pv_curtailed_kwh,grid_import_kwh,grid_export_kwh,h2_produced_kg,h2_used_kg
2019-01-08 03:00:00,winter,8.641,0.0,0.195,0.0975,0.0,0.0,10.089653769139614,0.0,0.0,8.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.641,0.0,0.0,0.0,0.0,0.0,8.641,0.0,0.0,0.0
2019-01-08 04:00:00,winter,9.037,0.0,0.195,0.0975,0.0,0.0,10.089233366899233,0.0,0.0,9.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.037,0.0,0.0,0.0,0.0,0.0,9.037,0.0,0.0,0.0
2019-01-08 05:00:00,winter,9.8699,0.0,0.195,0.0975,0.0,0.0,10.088812982175611,0.0,0.0,9.8699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8699,0.0,0.0,0.0,0.0,0.0,9.8699,0.0,0.0,0.0
2019-01-08 06:00:00,winter,10.8833,0.0,0.195,0.0975,0.0,0.0,10.08839261496802,0.0,0.0,10.8833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8833,0.0,0.0,0.0,0.0,0.0,10.8833,0.0,0.0,0.0
2019-01-08 07:00:00,winter,10.6171,0.0,0.195,0.0975,0.0,0.0,10.087972265275729,0.0,0.0,10.6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6171,0.0,0.0,0.0,0.0,0.0,10.6171,0.0,0.0,0.0
2019-01-08 08:00:00,winter,12.6786,0.4274,0.235,0.1175,0.0,1.8791752117116134,8.106727335918736,0.4274,0.0,10.372024788288385,0.0,0.0,0.0,0.0,0.4274,0.0,0.0,0.0,10.372024788288385,0.0,0.0,1.8791752117116134,0.4274,0.0,10.372024788288385,0.0,0.0,0.0
2019-01-08 09:00:00,winter,11.839,4.9451,0.235,0.1175,0.0,0.0,8.106389555613072,4.9451,0.0,6.8939,0.0,0.0,0.0,0.0,4.9451,0.0,0.0,0.0,6.8939,0.0,0.0,0.0,4.9451,0.0,6.8939,0.0,0.0,0.0
2019-01-08 10:00:00,winter,11.1392,11.0096,0.235,0.1175,0.0,0.0,8.106051789381588,11.0096,0.0,0.12959999999999994,0.0,0.0,0.0,0.0,11.0096,0.0,0.0,0.0,0.12959999999999994,0.0,0.0,0.0,11.0096,0.0,0.12959999999999994,0.0,0.0,0.0
2019-01-08 11:00:00,winter,10.8212,16.1599,0.235,0.1175,5.338700000000001,0.0,13.170449560525975,16.1599,0.0,0.0,0.0,0.0,0.0,0.0,10.8212,5.338700000000001,0.0,0.0,0.0,0.0,5.338700000000001,0.0,16.1599,0.0,0.0,0.0,0.0,0.0
2019-01-08 12:00:00,winter,10.7514,18.4833,0.235,0.1175,7.7318999999999996,0.0,20.50502518399105,18.4833,0.0,0.0,0.0,0.0,0.0,0.0,10.7514,7.7318999999999996,0.0,0.0,0.0,0.0,7.7318999999999996,0.0,18.4833,0.0,0.0,0.0,0.0,0.0
2019-01-08 13:00:00,winter,10.7556,16.9953,0.235,0.1175,6.239700000000001,0.0,26.42366998278751,16.9953,0.0,0.0,0.0,0.0,0.0,0.0,10.7556,6.239700000000001,0.0,0.0,0.0,0.0,6.239700000000001,0.0,16.9953,0.0,0.0,0.0,0.0,0.0
2019-01-08 14:00:00,winter,10.7569,12.0828,0.235,0.1175,1.3259000000000007,0.0,27.6804281814234,12.0828,0.0,0.0,0.0,0.0,0.0,0.0,10.7569,1.3259000000000007,0.0,0.0,0.0,0.0,1.3259000000000007,0.0,12.0828,0.0,0.0,0.0,0.0,0.0
2019-01-08 15:00:00,winter,10.7569,5.582,0.235,0.1175,0.0,5.1749,22.22445127571406,5.582,0.0,0.0,0.0,0.0,0.0,0.0,5.582,0.0,0.0,0.0,0.0,0.0,0.0,5.1749,5.582,0.0,0.0,0.0,0.0,0.0
2019-01-08 16:00:00,winter,10.8051,0.4869,0.235,0.1175,0.0,10.3182,11.34718747252778,0.4869,0.0,0.0,0.0,0.0,0.0,0.0,0.4869,0.0,0.0,0.0,0.0,0.0,0.0,10.3182,0.4869,0.0,0.0,0.0,0.0,0.0
2019-01-08 17:00:00,winter,10.9669,0.0,0.235,0.1175,0.0,3.068913572004409,8.111795729804065,0.0,0.0,7.897986427995592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.897986427995592,0.0,0.0,3.068913572004409,0.0,0.0,7.897986427995592,0.0,0.0,0.0
2019-01-08 18:00:00,winter,12.0492,0.0,0.235,0.1175,0.0,0.0,8.111457738315323,0.0,0.0,12.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0492,0.0,0.0,0.0,0.0,0.0,12.0492,0.0,0.0,0.0
2019-01-08 19:00:00,winter,9.9261,0.0,0.235,0.1175,0.0,0.0,8.11111976090956,0.0,0.0,9.9261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9261,0.0,0.0,0.0,0.0,0.0,9.9261,0.0,0.0,0.0
2019-01-08 20:00:00,winter,9.9905,0.0,0.235,0.1175,0.0,0.0,8.110781797586188,0.0,0.0,9.9905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9905,0.0,0.0,0.0,0.0,0.0,9.9905,0.0,0.0,0.0
2019-01-08 21:00:00,winter,9.7426,0.0,0.195,0.0975,0.0,0.0,8.110443848344621,0.0,0.0,9.7426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7426,0.0,0.0,0.0,0.0,0.0,9.7426,0.0,0.0,0.0
2019-01-08 22:00:00,winter,9.3025,0.0,0.195,0.0975,0.0,0.0,8.110105913184274,0.0,0.0,9.3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3025,0.0,0.0,0.0,0.0,0.0,9.3025,0.0,0.0,0.0
2019-01-08 23:00:00,winter,8.8951,0.0,0.195,0.0975,0.0,0.0,8.109767992104558,0.0,0.0,8.8951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8951,0.0,0.0,0.0,0.0,0.0,8.8951,0.0,0.0,0.0
2019-01-09 00:00:00,winter,8.4765,0.0,0.195,0.0975,0.0,0.0,8.109430085104886,0.0,0.0,8.4765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4765,0.0,0.0,0.0,0.0,0.0,8.4765,0.0,0.0,0.0
2019-01-09 01:00:00,winter,8.5425,0.0,0.195,0.0975,0.0,0.0,8.109092192184674,0.0,0.0,8.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5425,0.0,0.0,0.0,0.0,0.0,8.5425,0.0,0.0,0.0
2019-01-09 02:00:00,winter,8.6636,0.0,0.195,0.0975,0.0,0.0,8.108754313343333,0.0,0.0,8.6636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6636,0.0,0.0,0.0,0.0,0.0,8.6636,0.0,0.0,0.0
2019-01-09 03:00:00,winter,8.9103,0.0,0.195,0.0975,0.0,0.0,8.108416448580277,0.0,0.0,8.9103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9103,0.0,0.0,0.0,0.0,0.0,8.9103,0.0,0.0,0.0
2019-01-09 04:00:00,winter,9.4393,0.0,0.195,0.0975,0.0,0.0,8.108078597894918,0.0,0.0,9.4393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4393,0.0,0.0,0.0,0.0,0.0,9.4393,0.0,0.0,0.0
2019-01-09 05:00:00,winter,10.3609,0.0,0.195,0.0975,0.0,0.0,8.107740761286673,0.0,0.0,10.3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3609,0.0,0.0,0.0,0.0,0.0,10.3609,0.0,0.0,0.0
2019-01-09 06:00:00,winter,11.4089,0.0,0.195,0.0975,0.0,0.0,8.107402938754952,0.0,0.0,11.4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4089,0.0,0.0,0.0,0.0,0.0,11.4089,0.0,0.0,0.0
2019-01-09 07:00:00,winter,11.1195,0.0,0.195,0.0975,0.0,0.0,8.10706513029917,0.0,0.0,11.1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1195,0.0,0.0,0.0,0.0,0.0,11.1195,0.0,0.0,0.0
2019-01-09 08:00:00,winter,13.1024,0.3363,0.235,0.1175,0.0,0.0,8.10672733591874,0.3363,0.0,12.7661,0.0,0.0,0.0,0.0,0.3363,0.0,0.0,0.0,12.7661,0.0,0.0,0.0,0.3363,0.0,12.7661,0.0,0.0,0.0
2019-01-09 09:00:00,winter,12.1376,3.8981,0.235,0.1175,0.0,0.0,8.106389555613076,3.8981,0.0,8.239500000000001,0.0,0.0,0.0,0.0,3.8981,0.0,0.0,0.0,8.239500000000001,0.0,0.0,0.0,3.8981,0.0,8.239500000000001,0.0,0.0,0.0
2019-01-09 10:00:00,winter,11.2798,8.7172,0.235,0.1175,0.0,0.0,8.106051789381588,8.7172,0.0,2.5625999999999998,0.0,0.0,0.0,0.0,8.7172,0.0,0.0,0.0,2.5625999999999998,0.0,0.0,0.0,8.7172,0.0,2.5625999999999998,0.0,0.0,0.0
2019-01-09 11:00:00,winter,10.7882,12.8727,0.235,0.1175,2.0845000000000002,0.0,10.083244372009993,12.8727,0.0,0.0,0.0,0.0,0.0,0.0,10.7882,2.0845000000000002,0.0,0.0,0.0,0.0,2.0845000000000002,0.0,12.8727,0.0,0.0,0.0,0.0,0.0
2019-01-09 12:00:00,winter,10.5486,14.8199,0.235,0.1175,4.2713,0.0,14.134935207790985,14.8199,0.0,0.0,0.0,0.0,0.0,0.0,10.5486,4.2713,0.0,0.0,0.0,0.0,4.2713,0.0,14.8199,0.0,0.0,0.0,0.0,0.0
2019-01-09 13:00:00,winter,10.4051,13.7081,0.235,0.1175,3.303000000000001,0.0,17.267847185618173,13.7081,0.0,0.0,0.0,0.0,0.0,0.0,10.4051,3.303000000000001,0.0,0.0,0.0,0.0,3.303000000000001,0.0,13.7081,0.0,0.0,0.0,0.0,0.0
2019-01-09 14:00:00,winter,10.2974,9.7904,0.235,0.1175,0.0,0.5069999999999997,16.732702767416985,9.7904,0.0,0.0,0.0,0.0,0.0,0.0,9.7904,0.0,0.0,0.0,0.0,0.0,0.0,0.5069999999999997,9.7904,0.0,0.0,0.0,0.0,0.0
2019-01-09 15:00:00,winter,10.239,4.5349,0.235,0.1175,0.0,5.7041,10.719356237679524,4.5349,0.0,0.0,0.0,0.0,0.0,0.0,4.5349,0.0,0.0,0.0,0.0,0.0,0.0,5.7041,4.5349,0.0,0.0,0.0,0.0,0.0
2019-01-09 16:00:00,winter,10.2858,0.3957,0.235,0.1175,0.0,2.4730047224769445,8.112133735376371,0.3957,0.0,7.417095277523056,0.0,0.0,0.0,0.0,0.3957,0.0,0.0,0.0,7.417095277523056,0.0,0.0,2.4730047224769445,0.3957,0.0,7.417095277523056,0.0,0.0,0.0
2019-01-09 17:00:00,winter,10.5033,0.0,0.235,0.1175,0.0,0.0,8.111795729804063,0.0,0.0,10.5033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5033,0.0,0.0,0.0,0.0,0.0,10.5033,0.0,0.0,0.0
2019-01-09 18:00:00,winter,11.6924,0.0,0.235,0.1175,0.0,0.0,8.111457738315321,0.0,0.0,11.6924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6924,0.0,0.0,0.0,0.0,0.0,11.6924,0.0,0.0,0.0
2019-01-09 19:00:00,winter,9.7154,0.0,0.235,0.1175,0.0,0.0,8.111119760909558,0.0,0.0,9.7154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7154,0.0,0.0,0.0,0.0,0.0,9.7154,0.0,0.0,0.0
2019-01-09 20:00:00,winter,9.949,0.0,0.235,0.1175,0.0,0.0,8.110781797586187,0.0,0.0,9.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.949,0.0,0.0,0.0,0.0,0.0,9.949,0.0,0.0,0.0
2019-01-09 21:00:00,winter,9.875,0.0,0.195,0.0975,0.0,0.0,8.11044384834462,0.0,0.0,9.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.875,0.0,0.0,0.0,0.0,0.0,9.875,0.0,0.0,0.0
2019-01-09 22:00:00,winter,9.5941,0.0,0.195,0.0975,0.0,0.0,8.110105913184272,0.0,0.0,9.5941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5941,0.0,0.0,0.0,0.0,0.0,9.5941,0.0,0.0,0.0
2019-01-09 23:00:00,winter,9.3138,0.0,0.195,0.0975,0.0,0.0,8.109767992104556,0.0,0.0,9.3138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3138,0.0,0.0,0.0,0.0,0.0,9.3138,0.0,0.0,0.0
2019-01-10 00:00:00,winter,8.9735,0.0,0.195,0.0975,0.0,0.0,8.109430085104885,0.0,0.0,8.9735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9735,0.0,0.0,0.0,0.0,0.0,8.9735,0.0,0.0,0.0
2019-01-10 01:00:00,winter,9.0684,0.0,0.195,0.0975,0.0,0.0,8.109092192184672,0.0,0.0,9.0684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0684,0.0,0.0,0.0,0.0,0.0,9.0684,0.0,0.0,0.0
2019-01-10 02:00:00,winter,9.1606,0.0,0.195,0.0975,0.0,0.0,8.108754313343331,0.0,0.0,9.1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1606,0.0,0.0,0.0,0.0,0.0,9.1606,0.0,0.0,0.0
2019-01-10 03:00:00,winter,9.3236,0.0,0.195,0.0975,0.0,0.0,8.108416448580275,0.0,0.0,9.3236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3236,0.0,0.0,0.0,0.0,0.0,9.3236,0.0,0.0,0.0
2019-01-10 04:00:00,winter,9.7233,0.0,0.195,0.0975,0.0,0.0,8.108078597894917,0.0,0.0,9.7233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7233,0.0,0.0,0.0,0.0,0.0,9.7233,0.0,0.0,0.0
2019-01-10 05:00:00,winter,10.4845,0.0,0.195,0.0975,0.0,0.0,8.10774076128667,0.0,0.0,10.4845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4845,0.0,0.0,0.0,0.0,0.0,10.4845,0.0,0.0,0.0
2019-01-10 06:00:00,winter,11.3585,0.0,0.195,0.0975,0.0,0.0,8.10740293875495,0.0,0.0,11.3585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3585,0.0,0.0,0.0,0.0,0.0,11.3585,0.0,0.0,0.0
2019-01-10 07:00:00,winter,10.9006,0.0,0.195,0.0975,0.0,0.0,8.107065130299167,0.0,0.0,10.9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9006,0.0,0.0,0.0,0.0,0.0,10.9006,0.0,0.0,0.0
2019-01-10 08:00:00,winter,12.7391,0.2737,0.235,0.1175,0.0,0.0,8.106727335918738,0.2737,0.0,12.4654,0.0,0.0,0.0,0.0,0.2737,0.0,0.0,0.0,12.4654,0.0,0.0,0.0,0.2737,0.0,12.4654,0.0,0.0,0.0
2019-01-10 09:00:00,winter,11.6699,3.1439,0.235,0.1175,0.0,0.0,8.106389555613072,3.1439,0.0,8.526,0.0,0.0,0.0,0.0,3.1439,0.0,0.0,0.0,8.526,0.0,0.0,0.0,3.1439,0.0,8.526,0.0,0.0,0.0
2019-01-10 10:00:00,winter,10.7592,7.0598,0.235,0.1175,0.0,0.0,8.106051789381588,7.0598,0.0,3.6994,0.0,0.0,0.0,0.0,7.0598,0.0,0.0,0.0,3.6994,0.0,0.0,0.0,7.0598,0.0,3.6994,0.0,0.0,0.0
2019-01-10 11:00:00,winter,10.272,10.4962,0.235,0.1175,0.22419999999999973,0.0,8.318408832646622,10.4962,0.0,0.0,0.0,0.0,0.0,0.0,10.272,0.22419999999999973,0.0,0.0,0.0,0.0,0.22419999999999973,0.0,10.4962,0.0,0.0,0.0,0.0,0.0
2019-01-10 12:00:00,winter,10.0936,12.1714,0.235,0.1175,2.0778,0.0,10.289236388967952,12.1714,0.0,0.0,0.0,0.0,0.0,0.0,10.0936,2.0778,0.0,0.0,0.0,0.0,2.0778,0.0,12.1714,0.0,0.0,0.0,0.0,0.0
2019-01-10 13:00:00,winter,10.0614,11.3316,0.235,0.1175,1.270199999999999,0.0,11.493825195968839,11.3316,0.0,0.0,0.0,0.0,0.0,0.0,10.0614,1.270199999999999,0.0,0.0,0.0,0.0,1.270199999999999,0.0,11.3316,0.0,0.0,0.0,0.0,0.0
2019-01-10 14:00:00,winter,10.1029,8.133,0.235,0.1175,0.0,1.9699000000000009,9.416889365663776,8.133,0.0,0.0,0.0,0.0,0.0,0.0,8.133,0.0,0.0,0.0,0.0,0.0,0.0,1.9699000000000009,8.133,0.0,0.0,0.0,0.0,0.0
2019-01-10 15:00:00,winter,10.215,3.778,0.235,0.1175,0.0,1.2371069656526672,8.112471755032832,3.778,0.0,5.199893034347332,0.0,0.0,0.0,0.0,3.778,0.0,0.0,0.0,5.199893034347332,0.0,0.0,1.2371069656526672,3.778,0.0,5.199893034347332,0.0,0.0,0.0
2019-01-10 16:00:00,winter,10.435,0.3299,0.235,0.1175,0.0,0.0,8.112133735376371,0.3299,0.0,10.1051,0.0,0.0,0.0,0.0,0.3299,0.0,0.0,0.0,10.1051,0.0,0.0,0.0,0.3299,0.0,10.1051,0.0,0.0,0.0
2019-01-10 17:00:00,winter,10.8094,0.0,0.235,0.1175,0.0,0.0,8.111795729804063,0.0,0.0,10.8094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8094,0.0,0.0,0.0,0.0,0.0,10.8094,0.0,0.0,0.0
2019-01-10 18:00:00,winter,12.1216,0.0,0.235,0.1175,0.0,0.0,8.111457738315321,0.0,0.0,12.1216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1216,0.0,0.0,0.0,0.0,0.0,12.1216,0.0,0.0,0.0
2019-01-10 19:00:00,winter,10.2203,0.0,0.235,0.1175,0.0,0.0,8.111119760909558,0.0,0.0,10.2203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2203,0.0,0.0,0.0,0.0,0.0,10.2203,0.0,0.0,0.0
2019-01-10 20:00:00,winter,10.4742,0.0,0.235,0.1175,0.0,0.0,8.110781797586187,0.0,0.0,10.4742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4742,0.0,0.0,0.0,0.0,0.0,10.4742,0.0,0.0,0.0
2019-01-10 21:00:00,winter,10.3626,0.0,0.195,0.0975,0.0,0.0,8.11044384834462,0.0,0.0,10.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3626,0.0,0.0,0.0,0.0,0.0,10.3626,0.0,0.0,0.0
2019-01-10 22:00:00,winter,9.9905,0.0,0.195,0.0975,0.0,0.0,8.110105913184272,0.0,0.0,9.9905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9905,0.0,0.0,0.0,0.0,0.0,9.9905,0.0,0.0,0.0
